dataset,seed,cell_id,comparison,family,treatment,reference,rmse_treatment,rmse_reference,delta_rmse,relative_delta,direction,n_future_points
mit,2028,FastCharge_000064_CH39,Ag-A0,primary,Ag,A0,0.006240226952835384,0.037873525554016456,-0.031633298601181074,-0.8352351184223563,improve,341
mit,2028,FastCharge_000065_CH33,Ag-A0,primary,Ag,A0,0.008545003455766156,0.020776560767052508,-0.012231557311286351,-0.5887190593489933,improve,609
mit,2028,FastCharge_000065_CH34,Ag-A0,primary,Ag,A0,0.0073362104032420475,0.019846178690775537,-0.01250996828753349,-0.6303464501883226,improve,589
mit,2028,FastCharge_000066_CH25,Ag-A0,primary,Ag,A0,0.006729816877233823,0.014756285300900403,-0.00802646842366658,-0.5439355677933944,improve,711
mit,2028,FastCharge_000066_CH26,Ag-A0,primary,Ag,A0,0.010176124180543747,0.02037256263845152,-0.010196438457907775,-0.5004985695153953,improve,597
mit,2028,FastCharge_000067_CH41,Ag-A0,primary,Ag,A0,0.010707460700614827,0.025219218156270137,-0.01451175745565531,-0.5754245578008659,improve,431
mit,2028,FastCharge_000067_CH42,Ag-A0,primary,Ag,A0,0.01004745268844273,0.027007729785274066,-0.016960277096831337,-0.6279786280325905,improve,437
mit,2028,FastCharge_000068_CH38,Ag-A0,primary,Ag,A0,0.015085135807598658,0.04401697384259847,-0.028931838034999813,-0.6572882120078946,improve,352
mit,2028,FastCharge_000069_CH25,Ag-A0,primary,Ag,A0,0.010613695897063256,0.03702848055295517,-0.026414784655891914,-0.7133639906751129,improve,379
mit,2028,FastCharge_000070_CH46,Ag-A0,primary,Ag,A0,0.005535561627994242,0.035810194668700654,-0.030274633040706413,-0.8454193930190357,improve,360
mit,2028,FastCharge_000071_CH40,Ag-A0,primary,Ag,A0,0.011487464364802396,0.04488497982467598,-0.033397515459873586,-0.7440688531069131,improve,336
mit,2028,FastCharge_000072_CH34,Ag-A0,primary,Ag,A0,0.01568343048586664,0.04593405189394646,-0.030250621408079822,-0.6585663611371171,improve,382
mit,2028,FastCharge_000073_CH35,Ag-A0,primary,Ag,A0,0.013284578151738387,0.03933307314930724,-0.026048494997568856,-0.6622542535308518,improve,368
mit,2028,FastCharge_000063_CH6,Abc-A0,primary,Abc,A0,0.014671695686633578,0.003221686478652172,0.011450009207981407,3.5540420471863063,worse,858
mit,2028,FastCharge_000064_CH39,Abc-A0,primary,Abc,A0,0.006240226952835384,0.037873525554016456,-0.031633298601181074,-0.8352351184223563,improve,341
mit,2028,FastCharge_000065_CH33,Abc-A0,primary,Abc,A0,0.008545003455766156,0.020776560767052508,-0.012231557311286351,-0.5887190593489933,improve,609
mit,2028,FastCharge_000065_CH34,Abc-A0,primary,Abc,A0,0.0073362104032420475,0.019846178690775537,-0.01250996828753349,-0.6303464501883226,improve,589
mit,2028,FastCharge_000066_CH25,Abc-A0,primary,Abc,A0,0.006729816877233823,0.014756285300900403,-0.00802646842366658,-0.5439355677933944,improve,711
mit,2028,FastCharge_000066_CH26,Abc-A0,primary,Abc,A0,0.010176124180543747,0.02037256263845152,-0.010196438457907775,-0.5004985695153953,improve,597
mit,2028,FastCharge_000067_CH41,Abc-A0,primary,Abc,A0,0.010707460700614827,0.025219218156270137,-0.01451175745565531,-0.5754245578008659,improve,431
mit,2028,FastCharge_000067_CH42,Abc-A0,primary,Abc,A0,0.01004745268844273,0.027007729785274066,-0.016960277096831337,-0.6279786280325905,improve,437
mit,2028,FastCharge_000068_CH38,Abc-A0,primary,Abc,A0,0.015085135807598658,0.04401697384259847,-0.028931838034999813,-0.6572882120078946,improve,352
mit,2028,FastCharge_000069_CH25,Abc-A0,primary,Abc,A0,0.010613695897063256,0.03702848055295517,-0.026414784655891914,-0.7133639906751129,improve,379
mit,2028,FastCharge_000070_CH46,Abc-A0,primary,Abc,A0,0.005535561627994242,0.035810194668700654,-0.030274633040706413,-0.8454193930190357,improve,360
mit,2028,FastCharge_000071_CH40,Abc-A0,primary,Abc,A0,0.011487464364802396,0.04488497982467598,-0.033397515459873586,-0.7440688531069131,improve,336
mit,2028,FastCharge_000072_CH34,Abc-A0,primary,Abc,A0,0.01568343048586664,0.04593405189394646,-0.030250621408079822,-0.6585663611371171,improve,382
mit,2028,FastCharge_000073_CH35,Abc-A0,primary,Abc,A0,0.013284578151738387,0.03933307314930724,-0.026048494997568856,-0.6622542535308518,improve,368
mit,2028,FastCharge_000063_CH6,Ac-A0,primary,Ac,A0,0.009427949773394183,0.003221686478652172,0.006206263294742012,1.9264020058644784,worse,858
mit,2028,FastCharge_000064_CH39,Ac-A0,primary,Ac,A0,0.015375174138328125,0.037873525554016456,-0.02249835141568833,-0.5940390044650173,improve,341
mit,2028,FastCharge_000065_CH33,Ac-A0,primary,Ac,A0,0.00951243719733092,0.020776560767052508,-0.011264123569721588,-0.5421553497720493,improve,609
mit,2028,FastCharge_000065_CH34,Ac-A0,primary,Ac,A0,0.015876740039461438,0.019846178690775537,-0.003969438651314099,-0.20001022429366141,improve,589
mit,2028,FastCharge_000066_CH25,Ac-A0,primary,Ac,A0,0.012430042076745838,0.014756285300900403,-0.002326243224154565,-0.15764422933816696,improve,711
mit,2028,FastCharge_000066_CH26,Ac-A0,primary,Ac,A0,0.00907129338255847,0.02037256263845152,-0.01130126925589305,-0.5547298813828577,improve,597
mit,2028,FastCharge_000067_CH41,Ac-A0,primary,Ac,A0,0.018629116246491294,0.025219218156270137,-0.0065901019097788435,-0.2613126968862981,improve,431
mit,2028,FastCharge_000067_CH42,Ac-A0,primary,Ac,A0,0.017784895692428856,0.027007729785274066,-0.00922283409284521,-0.34148868365359425,improve,437
mit,2028,FastCharge_000068_CH38,Ac-A0,primary,Ac,A0,0.015078514796041572,0.04401697384259847,-0.028938459046556897,-0.6574386315160771,improve,352
mit,2028,FastCharge_000069_CH25,Ac-A0,primary,Ac,A0,0.018650600149239204,0.03702848055295517,-0.018377880403715966,-0.49631743267006034,improve,379
mit,2028,FastCharge_000070_CH46,Ac-A0,primary,Ac,A0,0.009630114337368158,0.035810194668700654,-0.026180080331332498,-0.7310789727209942,improve,360
mit,2028,FastCharge_000071_CH40,Ac-A0,primary,Ac,A0,0.011119554421889206,0.04488497982467598,-0.03376542540278677,-0.7522655804832039,improve,336
mit,2028,FastCharge_000072_CH34,Ac-A0,primary,Ac,A0,0.013477455907509194,0.04593405189394646,-0.03245659598643727,-0.7065911812302943,improve,382
mit,2028,FastCharge_000073_CH35,Ac-A0,primary,Ac,A0,0.022508823404021727,0.03933307314930724,-0.016824249745285517,-0.42773799243758903,improve,368
mit,2028,FastCharge_000063_CH6,Ab-A0,secondary,Ab,A0,0.01182239911756905,0.003221686478652172,0.00860071263891688,2.6696305478226057,worse,858
mit,2028,FastCharge_000064_CH39,Ab-A0,secondary,Ab,A0,0.03608344128160007,0.037873525554016456,-0.0017900842724163854,-0.047264791070567455,improve,341
mit,2028,FastCharge_000065_CH33,Ab-A0,secondary,Ab,A0,0.02129678626895522,0.020776560767052508,0.000520225501902713,0.025039057606092686,worse,609
mit,2028,FastCharge_000065_CH34,Ab-A0,secondary,Ab,A0,0.014493673359860015,0.019846178690775537,-0.005352505330915521,-0.2696995433888416,improve,589
mit,2028,FastCharge_000066_CH25,Ab-A0,secondary,Ab,A0,0.012644008651122531,0.014756285300900403,-0.002112276649777872,-0.14314419968885966,improve,711
mit,2028,FastCharge_000066_CH26,Ab-A0,secondary,Ab,A0,0.021702146411603486,0.02037256263845152,0.0013295837731519648,0.06526345245553379,worse,597
mit,2028,FastCharge_000067_CH41,Ab-A0,secondary,Ab,A0,0.022096425833549566,0.025219218156270137,-0.0031227923227205717,-0.12382589751079046,improve,431
mit,2028,FastCharge_000067_CH42,Ab-A0,secondary,Ab,A0,0.023866602123508013,0.027007729785274066,-0.003141127661766052,-0.11630476484842309,improve,437
mit,2028,FastCharge_000068_CH38,Ab-A0,secondary,Ab,A0,0.04481068088891924,0.04401697384259847,0.0007937070463207713,0.018031840379554725,worse,352
mit,2028,FastCharge_000069_CH25,Ab-A0,secondary,Ab,A0,0.0347203513104094,0.03702848055295517,-0.0023081292425457672,-0.062333890240104925,improve,379
mit,2028,FastCharge_000070_CH46,Ab-A0,secondary,Ab,A0,0.035181749784486634,0.035810194668700654,-0.0006284448842140203,-0.01754932889999905,improve,360
mit,2028,FastCharge_000071_CH40,Ab-A0,secondary,Ab,A0,0.045834951191094424,0.04488497982467598,0.000949971366418445,0.021164571536605403,worse,336
mit,2028,FastCharge_000072_CH34,Ab-A0,secondary,Ab,A0,0.04749137789350198,0.04593405189394646,0.00155732599955552,0.03390351896564901,worse,382
mit,2028,FastCharge_000073_CH35,Ab-A0,secondary,Ab,A0,0.0357049735670257,0.03933307314930724,-0.003628099582281545,-0.09224043004494921,improve,368
mit,2028,FastCharge_000063_CH6,Ag-Abc,secondary,Ag,Abc,0.014671695686633578,0.014671695686633578,0.0,0.0,equal,858
mit,2028,FastCharge_000064_CH39,Ag-Abc,secondary,Ag,Abc,0.006240226952835384,0.006240226952835384,0.0,0.0,equal,341
mit,2028,FastCharge_000065_CH33,Ag-Abc,secondary,Ag,Abc,0.008545003455766156,0.008545003455766156,0.0,0.0,equal,609
mit,2028,FastCharge_000065_CH34,Ag-Abc,secondary,Ag,Abc,0.0073362104032420475,0.0073362104032420475,0.0,0.0,equal,589
mit,2028,FastCharge_000066_CH25,Ag-Abc,secondary,Ag,Abc,0.006729816877233823,0.006729816877233823,0.0,0.0,equal,711
mit,2028,FastCharge_000066_CH26,Ag-Abc,secondary,Ag,Abc,0.010176124180543747,0.010176124180543747,0.0,0.0,equal,597
mit,2028,FastCharge_000067_CH41,Ag-Abc,secondary,Ag,Abc,0.010707460700614827,0.010707460700614827,0.0,0.0,equal,431
mit,2028,FastCharge_000067_CH42,Ag-Abc,secondary,Ag,Abc,0.01004745268844273,0.01004745268844273,0.0,0.0,equal,437
mit,2028,FastCharge_000068_CH38,Ag-Abc,secondary,Ag,Abc,0.015085135807598658,0.015085135807598658,0.0,0.0,equal,352
mit,2028,FastCharge_000069_CH25,Ag-Abc,secondary,Ag,Abc,0.010613695897063256,0.010613695897063256,0.0,0.0,equal,379
mit,2028,FastCharge_000070_CH46,Ag-Abc,secondary,Ag,Abc,0.005535561627994242,0.005535561627994242,0.0,0.0,equal,360
mit,2028,FastCharge_000071_CH40,Ag-Abc,secondary,Ag,Abc,0.011487464364802396,0.011487464364802396,0.0,0.0,equal,336
mit,2028,FastCharge_000072_CH34,Ag-Abc,secondary,Ag,Abc,0.01568343048586664,0.01568343048586664,0.0,0.0,equal,382
mit,2028,FastCharge_000073_CH35,Ag-Abc,secondary,Ag,Abc,0.013284578151738387,0.013284578151738387,0.0,0.0,equal,368
mit,2029,FastCharge_000063_CH6,Ag-A0,primary,Ag,A0,0.018223585876145403,0.0063432379162346566,0.011880347959910748,1.872915396962269,worse,858
mit,2029,FastCharge_000064_CH39,Ag-A0,primary,Ag,A0,0.005415730601975825,0.03703954566442132,-0.03162381506244549,-0.853785177306374,improve,341
mit,2029,FastCharge_000065_CH33,Ag-A0,primary,Ag,A0,0.008460958556456085,0.020180307595580232,-0.011719349039124147,-0.580731933030141,improve,609
mit,2029,FastCharge_000065_CH34,Ag-A0,primary,Ag,A0,0.008218840671127986,0.01890515960849841,-0.010686318937370423,-0.5652593873138536,improve,589
mit,2029,FastCharge_000066_CH25,Ag-A0,primary,Ag,A0,0.009933985644430059,0.015116625523173442,-0.005182639878743383,-0.34284370349708765,improve,711
mit,2029,FastCharge_000066_CH26,Ag-A0,primary,Ag,A0,0.006537179311881716,0.018296876739131503,-0.011759697427249787,-0.6427161091433349,improve,597
mit,2029,FastCharge_000067_CH41,Ag-A0,primary,Ag,A0,0.009779219941824168,0.024059242479168304,-0.014280022537344136,-0.5935358334622752,improve,431
mit,2029,FastCharge_000067_CH42,Ag-A0,primary,Ag,A0,0.011143444240278648,0.025764082510172027,-0.014620638269893379,-0.5674814255124724,improve,437
mit,2029,FastCharge_000068_CH38,Ag-A0,primary,Ag,A0,0.016828765285194447,0.042771550209930426,-0.02594278492473598,-0.6065430127597468,improve,352
mit,2029,FastCharge_000069_CH25,Ag-A0,primary,Ag,A0,0.0133180699871218,0.03622373871989947,-0.022905668732777672,-0.632338613909957,improve,379
mit,2029,FastCharge_000070_CH46,Ag-A0,primary,Ag,A0,0.005186733598555458,0.03419379285450599,-0.02900705925595053,-0.8483135924515621,improve,360
mit,2029,FastCharge_000071_CH40,Ag-A0,primary,Ag,A0,0.01335403336586093,0.04424701211605268,-0.030892978750191747,-0.6981935564183298,improve,336
mit,2029,FastCharge_000072_CH34,Ag-A0,primary,Ag,A0,0.022944825626087056,0.04992382448177823,-0.02697899885569117,-0.5404032871227299,improve,382
mit,2029,FastCharge_000073_CH35,Ag-A0,primary,Ag,A0,0.013163687727988524,0.03805239277783953,-0.02488870504985101,-0.6540641266676238,improve,368
mit,2029,FastCharge_000063_CH6,Abc-A0,primary,Abc,A0,0.018223585876145403,0.0063432379162346566,0.011880347959910748,1.872915396962269,worse,858
mit,2029,FastCharge_000064_CH39,Abc-A0,primary,Abc,A0,0.005415730601975825,0.03703954566442132,-0.03162381506244549,-0.853785177306374,improve,341
mit,2029,FastCharge_000065_CH33,Abc-A0,primary,Abc,A0,0.008460958556456085,0.020180307595580232,-0.011719349039124147,-0.580731933030141,improve,609
mit,2029,FastCharge_000065_CH34,Abc-A0,primary,Abc,A0,0.008218840671127986,0.01890515960849841,-0.010686318937370423,-0.5652593873138536,improve,589
mit,2029,FastCharge_000066_CH25,Abc-A0,primary,Abc,A0,0.009933985644430059,0.015116625523173442,-0.005182639878743383,-0.34284370349708765,improve,711
mit,2029,FastCharge_000066_CH26,Abc-A0,primary,Abc,A0,0.006537179311881716,0.018296876739131503,-0.011759697427249787,-0.6427161091433349,improve,597
mit,2029,FastCharge_000067_CH41,Abc-A0,primary,Abc,A0,0.009779219941824168,0.024059242479168304,-0.014280022537344136,-0.5935358334622752,improve,431
mit,2029,FastCharge_000067_CH42,Abc-A0,primary,Abc,A0,0.011143444240278648,0.025764082510172027,-0.014620638269893379,-0.5674814255124724,improve,437
mit,2029,FastCharge_000068_CH38,Abc-A0,primary,Abc,A0,0.016828765285194447,0.042771550209930426,-0.02594278492473598,-0.6065430127597468,improve,352
mit,2029,FastCharge_000069_CH25,Abc-A0,primary,Abc,A0,0.0133180699871218,0.03622373871989947,-0.022905668732777672,-0.632338613909957,improve,379
mit,2029,FastCharge_000070_CH46,Abc-A0,primary,Abc,A0,0.005186733598555458,0.03419379285450599,-0.02900705925595053,-0.8483135924515621,improve,360
mit,2029,FastCharge_000071_CH40,Abc-A0,primary,Abc,A0,0.01335403336586093,0.04424701211605268,-0.030892978750191747,-0.6981935564183298,improve,336
mit,2029,FastCharge_000072_CH34,Abc-A0,primary,Abc,A0,0.022944825626087056,0.04992382448177823,-0.02697899885569117,-0.5404032871227299,improve,382
mit,2029,FastCharge_000073_CH35,Abc-A0,primary,Abc,A0,0.013163687727988524,0.03805239277783953,-0.02488870504985101,-0.6540641266676238,improve,368
mit,2029,FastCharge_000063_CH6,Ac-A0,primary,Ac,A0,0.013239317605020316,0.0063432379162346566,0.006896079688785659,1.0871545068703916,worse,858
mit,2029,FastCharge_000064_CH39,Ac-A0,primary,Ac,A0,0.012684411650805041,0.03703954566442132,-0.024355134013616275,-0.6575440809742661,improve,341
mit,2029,FastCharge_000065_CH33,Ac-A0,primary,Ac,A0,0.008350777022760984,0.020180307595580232,-0.011829530572819248,-0.5861917870573033,improve,609
mit,2029,FastCharge_000065_CH34,Ac-A0,primary,Ac,A0,0.015069659239106022,0.01890515960849841,-0.003835500369392387,-0.20288114191155623,improve,589
mit,2029,FastCharge_000066_CH25,Ac-A0,primary,Ac,A0,0.015596384959704432,0.015116625523173442,0.0004797594365309899,0.03173720456298462,worse,711
mit,2029,FastCharge_000066_CH26,Ac-A0,primary,Ac,A0,0.008772340573263104,0.018296876739131503,-0.009524536165868399,-0.5205553003206437,improve,597
mit,2029,FastCharge_000067_CH41,Ac-A0,primary,Ac,A0,0.014181254415242093,0.024059242479168304,-0.00987798806392621,-0.41056937152028233,improve,431
mit,2029,FastCharge_000067_CH42,Ac-A0,primary,Ac,A0,0.013791923971719732,0.025764082510172027,-0.011972158538452295,-0.4646840629285175,improve,437
mit,2029,FastCharge_000068_CH38,Ac-A0,primary,Ac,A0,0.01571652935680928,0.042771550209930426,-0.027055020853121146,-0.6325471188285264,improve,352
mit,2029,FastCharge_000069_CH25,Ac-A0,primary,Ac,A0,0.020335713198189213,0.03622373871989947,-0.01588802552171026,-0.4386081084717572,improve,379
mit,2029,FastCharge_000070_CH46,Ac-A0,primary,Ac,A0,0.012443831552985065,0.03419379285450599,-0.021749961301520924,-0.6360792262521635,improve,360
mit,2029,FastCharge_000071_CH40,Ac-A0,primary,Ac,A0,0.011254286185446421,0.04424701211605268,-0.03299272593060626,-0.745648674402505,improve,336
mit,2029,FastCharge_000072_CH34,Ac-A0,primary,Ac,A0,0.01894254904830563,0.04992382448177823,-0.030981275433472597,-0.6205709549511876,improve,382
mit,2029,FastCharge_000073_CH35,Ac-A0,primary,Ac,A0,0.020801703168029505,0.03805239277783953,-0.01725068960981003,-0.4533404695605966,improve,368
mit,2029,FastCharge_000063_CH6,Ab-A0,secondary,Ab,A0,0.013246073142031075,0.0063432379162346566,0.006902835225796418,1.0882195050779269,worse,858
mit,2029,FastCharge_000064_CH39,Ab-A0,secondary,Ab,A0,0.035718641823282986,0.03703954566442132,-0.0013209038411383309,-0.035661988219448854,improve,341
mit,2029,FastCharge_000065_CH33,Ab-A0,secondary,Ab,A0,0.020380759549462394,0.020180307595580232,0.00020045195388216155,0.009933047498545726,worse,609
mit,2029,FastCharge_000065_CH34,Ab-A0,secondary,Ab,A0,0.014352352866542416,0.01890515960849841,-0.004552806741955993,-0.240823501956015,improve,589
mit,2029,FastCharge_000066_CH25,Ab-A0,secondary,Ab,A0,0.010818268772057358,0.015116625523173442,-0.004298356751116084,-0.28434631423043466,improve,711
mit,2029,FastCharge_000066_CH26,Ab-A0,secondary,Ab,A0,0.018335656886924095,0.018296876739131503,3.878014779259281e-05,0.0021194954934387117,worse,597
mit,2029,FastCharge_000067_CH41,Ab-A0,secondary,Ab,A0,0.02168170024848636,0.024059242479168304,-0.002377542230681942,-0.09882032789438559,improve,431
mit,2029,FastCharge_000067_CH42,Ab-A0,secondary,Ab,A0,0.023843477141113647,0.025764082510172027,-0.00192060536905838,-0.07454584762721893,improve,437
mit,2029,FastCharge_000068_CH38,Ab-A0,secondary,Ab,A0,0.043411197869848685,0.042771550209930426,0.0006396476599182591,0.014954979578218555,worse,352
mit,2029,FastCharge_000069_CH25,Ab-A0,secondary,Ab,A0,0.033758864974933966,0.03622373871989947,-0.0024648737449655053,-0.06804581283078408,improve,379
mit,2029,FastCharge_000070_CH46,Ab-A0,secondary,Ab,A0,0.03272363362642554,0.03419379285450599,-0.001470159228080449,-0.04299491531506761,improve,360
mit,2029,FastCharge_000071_CH40,Ab-A0,secondary,Ab,A0,0.045198432421151055,0.04424701211605268,0.0009514203050983785,0.02150247575142382,worse,336
mit,2029,FastCharge_000072_CH34,Ab-A0,secondary,Ab,A0,0.05217275286635255,0.04992382448177823,0.002248928384574321,0.04504719756386374,worse,382
mit,2029,FastCharge_000073_CH35,Ab-A0,secondary,Ab,A0,0.03544810747707867,0.03805239277783953,-0.0026042853007608655,-0.06843946229519411,improve,368
mit,2029,FastCharge_000063_CH6,Ag-Abc,secondary,Ag,Abc,0.018223585876145403,0.018223585876145403,0.0,0.0,equal,858
mit,2029,FastCharge_000064_CH39,Ag-Abc,secondary,Ag,Abc,0.005415730601975825,0.005415730601975825,0.0,0.0,equal,341
mit,2029,FastCharge_000065_CH33,Ag-Abc,secondary,Ag,Abc,0.008460958556456085,0.008460958556456085,0.0,0.0,equal,609
mit,2029,FastCharge_000065_CH34,Ag-Abc,secondary,Ag,Abc,0.008218840671127986,0.008218840671127986,0.0,0.0,equal,589
mit,2029,FastCharge_000066_CH25,Ag-Abc,secondary,Ag,Abc,0.009933985644430059,0.009933985644430059,0.0,0.0,equal,711
mit,2029,FastCharge_000066_CH26,Ag-Abc,secondary,Ag,Abc,0.006537179311881716,0.006537179311881716,0.0,0.0,equal,597
mit,2029,FastCharge_000067_CH41,Ag-Abc,secondary,Ag,Abc,0.009779219941824168,0.009779219941824168,0.0,0.0,equal,431
mit,2029,FastCharge_000067_CH42,Ag-Abc,secondary,Ag,Abc,0.011143444240278648,0.011143444240278648,0.0,0.0,equal,437
mit,2029,FastCharge_000068_CH38,Ag-Abc,secondary,Ag,Abc,0.016828765285194447,0.016828765285194447,0.0,0.0,equal,352
mit,2029,FastCharge_000069_CH25,Ag-Abc,secondary,Ag,Abc,0.0133180699871218,0.0133180699871218,0.0,0.0,equal,379
mit,2029,FastCharge_000070_CH46,Ag-Abc,secondary,Ag,Abc,0.005186733598555458,0.005186733598555458,0.0,0.0,equal,360
mit,2029,FastCharge_000071_CH40,Ag-Abc,secondary,Ag,Abc,0.01335403336586093,0.01335403336586093,0.0,0.0,equal,336
mit,2029,FastCharge_000072_CH34,Ag-Abc,secondary,Ag,Abc,0.022944825626087056,0.022944825626087056,0.0,0.0,equal,382
mit,2029,FastCharge_000073_CH35,Ag-Abc,secondary,Ag,Abc,0.013163687727988524,0.013163687727988524,0.0,0.0,equal,368
xjtu_lpo,2026,3C_battery-1,Ag-A0,primary,Ag,A0,0.04986859867724555,0.04986859867724555,0.0,0.0,equal,209
xjtu_lpo,2026,3C_battery-10,Ag-A0,primary,Ag,A0,0.05268366558418793,0.05268366558418793,0.0,0.0,equal,114
xjtu_lpo,2026,3C_battery-11,Ag-A0,primary,Ag,A0,0.05423520971299609,0.05423520971299609,0.0,0.0,equal,91
xjtu_lpo,2026,3C_battery-12,Ag-A0,primary,Ag,A0,0.052770778159902214,0.052770778159902214,0.0,0.0,equal,148
xjtu_lpo,2026,3C_battery-13,Ag-A0,primary,Ag,A0,0.05376118199935751,0.05376118199935751,0.0,0.0,equal,158
xjtu_lpo,2026,3C_battery-14,Ag-A0,primary,Ag,A0,0.05296200166548345,0.05296200166548345,0.0,0.0,equal,102
xjtu_lpo,2026,3C_battery-15,Ag-A0,primary,Ag,A0,0.05454226904759423,0.05454226904759423,0.0,0.0,equal,117
xjtu_lpo,2026,3C_battery-2,Ag-A0,primary,Ag,A0,0.044601494209182406,0.044601494209182406,0.0,0.0,equal,204
xjtu_lpo,2026,3C_battery-3,Ag-A0,primary,Ag,A0,0.0617026964915299,0.0617026964915299,0.0,0.0,equal,200
xjtu_lpo,2026,3C_battery-4,Ag-A0,primary,Ag,A0,0.047174769676678815,0.047174769676678815,0.0,0.0,equal,225
xjtu_lpo,2026,3C_battery-5,Ag-A0,primary,Ag,A0,0.053857359576372735,0.053857359576372735,0.0,0.0,equal,207
xjtu_lpo,2026,3C_battery-6,Ag-A0,primary,Ag,A0,0.04438461257571052,0.04438461257571052,0.0,0.0,equal,225
xjtu_lpo,2026,3C_battery-7,Ag-A0,primary,Ag,A0,0.06276249080533092,0.06276249080533092,0.0,0.0,equal,223
xjtu_lpo,2026,3C_battery-8,Ag-A0,primary,Ag,A0,0.0451661234050723,0.0451661234050723,0.0,0.0,equal,189
xjtu_lpo,2026,3C_battery-9,Ag-A0,primary,Ag,A0,0.05167873453383217,0.05167873453383217,0.0,0.0,equal,200
xjtu_lpo,2026,RW_battery-1,Ag-A0,primary,Ag,A0,0.043195301678982875,0.043195301678982875,0.0,0.0,equal,137
xjtu_lpo,2026,RW_battery-2,Ag-A0,primary,Ag,A0,0.0457571266265435,0.0457571266265435,0.0,0.0,equal,214
xjtu_lpo,2026,RW_battery-3,Ag-A0,primary,Ag,A0,0.05118400872678718,0.05118400872678718,0.0,0.0,equal,238
xjtu_lpo,2026,RW_battery-4,Ag-A0,primary,Ag,A0,0.0375298094469407,0.0375298094469407,0.0,0.0,equal,176
xjtu_lpo,2026,RW_battery-5,Ag-A0,primary,Ag,A0,0.051867711772078856,0.051867711772078856,0.0,0.0,equal,191
xjtu_lpo,2026,RW_battery-6,Ag-A0,primary,Ag,A0,0.035541324866425396,0.035541324866425396,0.0,0.0,equal,153
xjtu_lpo,2026,RW_battery-7,Ag-A0,primary,Ag,A0,0.0332177642127318,0.0332177642127318,0.0,0.0,equal,130
xjtu_lpo,2026,RW_battery-8,Ag-A0,primary,Ag,A0,0.052464611188267764,0.052464611188267764,0.0,0.0,equal,145
xjtu_lpo,2026,3C_battery-1,Abc-A0,primary,Abc,A0,0.05082273301648773,0.04986859867724555,0.0009541343392421783,0.019132968732837853,worse,209
xjtu_lpo,2026,3C_battery-10,Abc-A0,primary,Abc,A0,0.04927210536362494,0.05268366558418793,-0.0034115602205629925,-0.06475555910420386,improve,114
xjtu_lpo,2026,3C_battery-11,Abc-A0,primary,Abc,A0,0.04908454715456016,0.05423520971299609,-0.00515066255843593,-0.09496898021953631,improve,91
xjtu_lpo,2026,3C_battery-12,Abc-A0,primary,Abc,A0,0.06287373042993663,0.052770778159902214,0.010102952270034417,0.191449749697099,worse,148
xjtu_lpo,2026,3C_battery-13,Abc-A0,primary,Abc,A0,0.06202440571049473,0.05376118199935751,0.008263223711137219,0.1537024188053747,worse,158
xjtu_lpo,2026,3C_battery-14,Abc-A0,primary,Abc,A0,0.052058297510088114,0.05296200166548345,-0.0009037041553953337,-0.01706325529581142,improve,102
xjtu_lpo,2026,3C_battery-15,Abc-A0,primary,Abc,A0,0.05683134481899448,0.05454226904759423,0.0022890757714002508,0.041968840155930734,worse,117
xjtu_lpo,2026,3C_battery-2,Abc-A0,primary,Abc,A0,0.04184305855042135,0.044601494209182406,-0.002758435658761056,-0.061846261154926925,improve,204
xjtu_lpo,2026,3C_battery-3,Abc-A0,primary,Abc,A0,0.05628166165303404,0.0617026964915299,-0.005421034838495861,-0.08785734087391175,improve,200
xjtu_lpo,2026,3C_battery-4,Abc-A0,primary,Abc,A0,0.05324791112608085,0.047174769676678815,0.006073141449402034,0.12873706625438672,worse,225
xjtu_lpo,2026,3C_battery-5,Abc-A0,primary,Abc,A0,0.05483778528440451,0.053857359576372735,0.0009804257080317721,0.018204117612588746,worse,207
xjtu_lpo,2026,3C_battery-6,Abc-A0,primary,Abc,A0,0.04880626318064575,0.04438461257571052,0.004421650604935233,0.09962125043657544,worse,225
xjtu_lpo,2026,3C_battery-7,Abc-A0,primary,Abc,A0,0.0665149748528277,0.06276249080533092,0.0037524840474967847,0.05978864126243467,worse,223
xjtu_lpo,2026,3C_battery-8,Abc-A0,primary,Abc,A0,0.041843799849448256,0.0451661234050723,-0.003322323555624042,-0.07355786384028996,improve,189
xjtu_lpo,2026,3C_battery-9,Abc-A0,primary,Abc,A0,0.062173820191619406,0.05167873453383217,0.010495085657787236,0.2030832556651806,worse,200
xjtu_lpo,2026,RW_battery-1,Abc-A0,primary,Abc,A0,0.05049799080686894,0.043195301678982875,0.007302689127886064,0.16906211657364725,worse,137
xjtu_lpo,2026,RW_battery-2,Abc-A0,primary,Abc,A0,0.047159137784432884,0.0457571266265435,0.0014020111578893837,0.030640279695274473,worse,214
xjtu_lpo,2026,RW_battery-3,Abc-A0,primary,Abc,A0,0.04463265179365063,0.05118400872678718,-0.006551356933136555,-0.12799616708622313,improve,238
xjtu_lpo,2026,RW_battery-4,Abc-A0,primary,Abc,A0,0.056642332003291385,0.0375298094469407,0.019112522556350688,0.5092624459863512,worse,176
xjtu_lpo,2026,RW_battery-5,Abc-A0,primary,Abc,A0,0.0469303005318318,0.051867711772078856,-0.004937411240247054,-0.09519238600583368,improve,191
