dataset,dataset_label,panel,included_in_main_figure,series,arm,tau,median_soh,q25_soh,q75_soh,n_unique_test_cells,n_seeds,n_trajectories,aggregation_unit,interpolation,source_split
mit,MIT,a,True,A0,A0,0.44444444,0.957836047667,0.951092814053,0.96487709207,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.45454545,0.95661669833,0.949916357235,0.963852613561,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.46464646,0.955366693488,0.94873764752,0.962817351787,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.47474747,0.954095997752,0.947558083202,0.961768254755,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.48484848,0.952895023206,0.946375841139,0.960787862089,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.49494949,0.951681015341,0.94519318291,0.959836683953,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.50505051,0.950456686141,0.944007457805,0.958879600724,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.51515152,0.949219902938,0.94282137689,0.957922283109,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.52525253,0.947974693342,0.94163251849,0.956960805419,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.53535354,0.946717265872,0.940288038095,0.955996646035,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.54545455,0.945451507519,0.938844602686,0.955031573482,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.55555556,0.94417255348,0.937392867983,0.954060641936,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.56565657,0.942964791209,0.935926428572,0.953089710391,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.57575758,0.941768774241,0.934449481245,0.952114316294,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.58585859,0.940402783428,0.932962860869,0.95113664009,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.59595960,0.939023059923,0.931512757743,0.950157710978,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.60606061,0.937632783298,0.93005439008,0.949173385736,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.61616162,0.936227330046,0.928588502958,0.948189060494,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.62626263,0.934811858624,0.927359460274,0.947200040548,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.63636364,0.933383322011,0.926264600856,0.946209151445,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.64646465,0.932051351489,0.925167862233,0.945216681042,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.65656566,0.930774991856,0.923744175602,0.944219301978,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.66666667,0.929426144668,0.922533395881,0.943221914417,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.67676768,0.928305016841,0.921377023594,0.942156320966,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.68686869,0.927237226606,0.920180186562,0.940890059066,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.69696970,0.926166315454,0.918548808606,0.939609271188,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.70707071,0.925036044799,0.917046300868,0.938318631204,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.71717172,0.923902239115,0.915680541806,0.937166025918,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.72727273,0.922767390453,0.914457767905,0.936139723722,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.73737374,0.92152037791,0.913236836022,0.935112517804,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.74747475,0.920071211893,0.911862208568,0.934081002123,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.75757576,0.918612914151,0.910284524074,0.933043145175,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.76767677,0.917378679037,0.908758899147,0.932005264517,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.77777778,0.916136038192,0.90699166277,0.93096366905,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.78787879,0.914732511783,0.905210713243,0.929920630046,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.79797980,0.913323554564,0.90381522786,0.928876615546,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.80808081,0.912020798981,0.902204310758,0.927828572904,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.81818182,0.910833621185,0.900452206928,0.926780396315,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.82828283,0.909461800728,0.898866303451,0.925729186171,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.83838384,0.908069955112,0.897542431966,0.924676034215,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.84848485,0.906630170382,0.896226552447,0.923622032194,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.85858586,0.90517385667,0.894942106171,0.92256438388,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.86868687,0.903515286841,0.893604028249,0.921506232881,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.87878788,0.9019192183,0.892175983722,0.920445556764,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.88888889,0.900474191956,0.890467300685,0.919382533014,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.89898990,0.89902428611,0.889113671799,0.918318670861,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.90909091,0.897567397334,0.887941914124,0.917251789184,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.91919192,0.896105153935,0.886669866571,0.916183783471,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.92929293,0.894875295716,0.885297762562,0.915114064391,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.93939394,0.893726948242,0.88392406083,0.914041441096,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.94949495,0.892320653963,0.882595389793,0.912967915074,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.95959596,0.891020741358,0.881328895316,0.911892115129,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.96969697,0.889914869874,0.879887156134,0.910814649347,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.97979798,0.888808851949,0.878153945472,0.909735662227,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,0.98989899,0.887702223536,0.876697900448,0.908654061006,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,A0,A0,1.00000000,0.886594834477,0.875318755842,0.907571149616,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.00000000,0.986094182212,0.984800247665,0.990671646922,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.01010101,0.986135561609,0.984769374316,0.99056240519,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.02020202,0.986337997807,0.984681994057,0.98962775914,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.03030303,0.986404724868,0.984818265,0.988618234947,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.04040404,0.986345126627,0.984933692641,0.988571527389,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.05050505,0.98666852429,0.984998656304,0.988487947178,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.06060606,0.986263769151,0.984765530463,0.988792032045,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.07070707,0.985888209577,0.984643555716,0.988848108009,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.08080808,0.985850038507,0.984406673403,0.988944134582,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.09090909,0.985376924104,0.983514532543,0.988825533699,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.10101010,0.985626251826,0.983377967791,0.989371763046,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.11111111,0.985583243916,0.98342506744,0.989608980044,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.12121212,0.98521521902,0.982876533242,0.989428696682,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.13131313,0.985175062357,0.982455023301,0.989599681104,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.14141414,0.985031622893,0.982252340849,0.989566761451,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.15151515,0.98473042711,0.981463644511,0.989124590724,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.16161616,0.98392252286,0.98040249443,0.988428195922,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.17171717,0.984177913585,0.980381961457,0.988604135495,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.18181818,0.983223779918,0.979159099728,0.987708811074,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.19191919,0.983283121167,0.979103329145,0.987687238551,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.20202020,0.982767773646,0.978420287661,0.987184716132,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.21212121,0.982868470504,0.978256939486,0.987502908136,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.22222222,0.981922555472,0.977153628412,0.986778889882,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.23232323,0.981930989877,0.976783817957,0.986580389573,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.24242424,0.980221187007,0.975767830091,0.985454918007,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.25252525,0.980660521354,0.975647507385,0.98574972127,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.26262626,0.980005119911,0.974958462229,0.98529248187,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.27272727,0.979420111751,0.973818077558,0.984937077845,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.28282828,0.978882250594,0.97344971686,0.984517132579,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.29292929,0.978839579589,0.97304083133,0.984782933722,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.30303030,0.97816935283,0.972093364011,0.984106568079,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.31313131,0.977870381391,0.971766407251,0.983962490267,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.32323232,0.977517357959,0.971418216519,0.983894933873,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.33333333,0.976489822984,0.970333166415,0.982990977149,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.34343434,0.976274225533,0.969744359186,0.982947750581,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.35353535,0.975329326565,0.969116207981,0.982116134105,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.36363636,0.974709243026,0.968298270032,0.981626942897,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.37373737,0.974543159606,0.968016018107,0.981623526918,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.38383838,0.974052604598,0.967105147881,0.981135261832,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.39393939,0.973212713047,0.966538055329,0.980281316003,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.40404040,0.971783213612,0.965147560501,0.979176834819,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.41414141,0.970935331435,0.964233558885,0.978457543329,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
mit,MIT,a,True,Ab,Ab,0.42424242,0.970072765543,0.963454577955,0.977810124728,14,4,56,test cell-seed trajectory,linear; per-cell future endpoints mapped to tau=0 and tau=1,test/future
